Date (WET),CCGT (40%),CCGT (45%),CCGT (50%),CCGT (55%),COAL (30%),COAL (35%),COAL (40%)
,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh
[22/09/2021 12:00],191.89,170.57,153.51,139.56,118.22,101.33,88.66
[22/09/2021 13:00],191.89,170.57,153.51,139.56,118.22,101.33,88.66
[22/09/2021 14:00],191.89,170.57,153.51,139.56,118.22,101.33,88.66
[22/09/2021 15:00],191.89,170.57,153.51,139.56,118.22,101.33,88.66
[22/09/2021 16:00],191.89,170.57,153.51,139.56,118.22,101.33,88.66
[22/09/2021 17:00],191.89,170.57,153.51,139.56,118.22,101.33,88.66
[22/09/2021 18:00],191.89,170.57,153.51,139.56,118.22,101.33,88.66
[22/09/2021 19:00],191.89,170.57,153.51,139.56,118.22,101.33,88.66
[22/09/2021 20:00],191.89,170.57,153.51,139.56,118.22,101.33,88.66
[22/09/2021 21:00],191.89,170.57,153.51,139.56,118.22,101.33,88.66
[22/09/2021 22:00],191.89,170.57,153.51,139.56,118.22,101.33,88.66
[22/09/2021 23:00],191.89,170.57,153.51,139.56,118.22,101.33,88.66
[23/09/2021 00:00],185.73,165.09,148.58,135.07,118.65,101.70,88.99
[23/09/2021 01:00],185.73,165.09,148.58,135.07,118.65,101.70,88.99
[23/09/2021 02:00],185.73,165.09,148.58,135.07,118.65,101.70,88.99
[23/09/2021 03:00],185.73,165.09,148.58,135.07,118.65,101.70,88.99
[23/09/2021 04:00],185.73,165.09,148.58,135.07,118.65,101.70,88.99
[23/09/2021 05:00],185.73,165.09,148.58,135.07,118.65,101.70,88.99
[23/09/2021 06:00],185.73,165.09,148.58,135.07,118.65,101.70,88.99
[23/09/2021 07:00],185.73,165.09,148.58,135.07,118.65,101.70,88.99
[23/09/2021 08:00],185.73,165.09,148.58,135.07,118.65,101.70,88.99
[23/09/2021 09:00],185.73,165.09,148.58,135.07,118.65,101.70,88.99
[23/09/2021 10:00],185.73,165.09,148.58,135.07,118.65,101.70,88.99
[23/09/2021 11:00],185.73,165.09,148.58,135.07,118.65,101.70,88.99
[23/09/2021 12:00],185.73,165.09,148.58,135.07,118.65,101.70,88.99
[23/09/2021 13:00],185.73,165.09,148.58,135.07,118.65,101.70,88.99
[23/09/2021 14:00],185.73,165.09,148.58,135.07,118.65,101.70,88.99
[23/09/2021 15:00],185.73,165.09,148.58,135.07,118.65,101.70,88.99
[23/09/2021 16:00],185.73,165.09,148.58,135.07,118.65,101.70,88.99
[23/09/2021 17:00],185.73,165.09,148.58,135.07,118.65,101.70,88.99
[23/09/2021 18:00],185.73,165.09,148.58,135.07,118.65,101.70,88.99
[23/09/2021 19:00],185.73,165.09,148.58,135.07,118.65,101.70,88.99
[23/09/2021 20:00],185.73,165.09,148.58,135.07,118.65,101.70,88.99
[23/09/2021 21:00],185.73,165.09,148.58,135.07,118.65,101.70,88.99
[23/09/2021 22:00],185.73,165.09,148.58,135.07,118.65,101.70,88.99
[23/09/2021 23:00],185.73,165.09,148.58,135.07,118.65,101.70,88.99
[24/09/2021 00:00],181.73,161.53,145.38,132.16,118.01,101.16,88.51
[24/09/2021 01:00],181.73,161.53,145.38,132.16,118.01,101.16,88.51
[24/09/2021 02:00],181.73,161.53,145.38,132.16,118.01,101.16,88.51
[24/09/2021 03:00],181.73,161.53,145.38,132.16,118.01,101.16,88.51
[24/09/2021 04:00],181.73,161.53,145.38,132.16,118.01,101.16,88.51
[24/09/2021 05:00],181.73,161.53,145.38,132.16,118.01,101.16,88.51
[24/09/2021 06:00],181.73,161.53,145.38,132.16,118.01,101.16,88.51
[24/09/2021 07:00],181.73,161.53,145.38,132.16,118.01,101.16,88.51
[24/09/2021 08:00],181.73,161.53,145.38,132.16,118.01,101.16,88.51
[24/09/2021 09:00],181.73,161.53,145.38,132.16,118.01,101.16,88.51
[24/09/2021 10:00],181.73,161.53,145.38,132.16,118.01,101.16,88.51
[24/09/2021 11:00],181.73,161.53,145.38,132.16,118.01,101.16,88.51
[24/09/2021 12:00],181.73,161.53,145.38,132.16,118.01,101.16,88.51
[24/09/2021 13:00],181.73,161.53,145.38,132.16,118.01,101.16,88.51
[24/09/2021 14:00],181.73,161.53,145.38,132.16,118.01,101.16,88.51
[24/09/2021 15:00],181.73,161.53,145.38,132.16,118.01,101.16,88.51
[24/09/2021 16:00],181.73,161.53,145.38,132.16,118.01,101.16,88.51
[24/09/2021 17:00],181.73,161.53,145.38,132.16,118.01,101.16,88.51
[24/09/2021 18:00],181.73,161.53,145.38,132.16,118.01,101.16,88.51
[24/09/2021 19:00],181.73,161.53,145.38,132.16,118.01,101.16,88.51
[24/09/2021 20:00],181.73,161.53,145.38,132.16,118.01,101.16,88.51
[24/09/2021 21:00],181.73,161.53,145.38,132.16,118.01,101.16,88.51
[24/09/2021 22:00],181.73,161.53,145.38,132.16,118.01,101.16,88.51
[24/09/2021 23:00],181.73,161.53,145.38,132.16,118.01,101.16,88.51
[25/09/2021 00:00],174.17,154.82,139.34,126.67,121.18,103.87,90.89
[25/09/2021 01:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[25/09/2021 02:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[25/09/2021 03:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[25/09/2021 04:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[25/09/2021 05:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[25/09/2021 06:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[25/09/2021 07:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[25/09/2021 08:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[25/09/2021 09:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[25/09/2021 10:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[25/09/2021 11:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[25/09/2021 12:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[25/09/2021 13:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[25/09/2021 14:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[25/09/2021 15:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[25/09/2021 16:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[25/09/2021 17:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[25/09/2021 18:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[25/09/2021 19:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[25/09/2021 20:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[25/09/2021 21:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[25/09/2021 22:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[25/09/2021 23:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[26/09/2021 00:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[26/09/2021 01:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[26/09/2021 02:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[26/09/2021 03:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[26/09/2021 04:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[26/09/2021 05:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[26/09/2021 06:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[26/09/2021 07:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[26/09/2021 08:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[26/09/2021 09:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[26/09/2021 10:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[26/09/2021 11:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[26/09/2021 12:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[26/09/2021 13:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[26/09/2021 14:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[26/09/2021 15:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[26/09/2021 16:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[26/09/2021 17:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[26/09/2021 18:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[26/09/2021 19:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[26/09/2021 20:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[26/09/2021 21:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[26/09/2021 22:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[26/09/2021 23:00],178.44,158.61,142.75,129.77,121.18,103.87,90.89
[27/09/2021 00:00],174.13,154.78,139.30,126.64,121.18,103.87,90.89
[27/09/2021 01:00],174.13,154.78,139.30,126.64,121.18,103.87,90.89
[27/09/2021 02:00],174.13,154.78,139.30,126.64,121.18,103.87,90.89
[27/09/2021 03:00],174.13,154.78,139.30,126.64,121.18,103.87,90.89
[27/09/2021 04:00],174.13,154.78,139.30,126.64,121.18,103.87,90.89
[27/09/2021 05:00],174.13,154.78,139.30,126.64,121.18,103.87,90.89
[27/09/2021 06:00],174.13,154.78,139.30,126.64,121.18,103.87,90.89
[27/09/2021 07:00],174.13,154.78,139.30,126.64,121.18,103.87,90.89
[27/09/2021 08:00],174.13,154.78,139.30,126.64,121.18,103.87,90.89
[27/09/2021 09:00],174.13,154.78,139.30,126.64,121.18,103.87,90.89
[27/09/2021 10:00],174.13,154.78,139.30,126.64,121.18,103.87,90.89
[27/09/2021 11:00],174.13,154.78,139.30,126.64,121.18,103.87,90.89
[27/09/2021 12:00],174.13,154.78,139.30,126.64,121.18,103.87,90.89
[27/09/2021 13:00],174.13,154.78,139.30,126.64,121.18,103.87,90.89
[27/09/2021 14:00],174.13,154.78,139.30,126.64,121.18,103.87,90.89
[27/09/2021 15:00],174.13,154.78,139.30,126.64,121.18,103.87,90.89
[27/09/2021 16:00],174.13,154.78,139.30,126.64,121.18,103.87,90.89
[27/09/2021 17:00],174.13,154.78,139.30,126.64,121.18,103.87,90.89
[27/09/2021 18:00],174.13,154.78,139.30,126.64,121.18,103.87,90.89
[27/09/2021 19:00],174.13,154.78,139.30,126.64,121.18,103.87,90.89
[27/09/2021 20:00],174.13,154.78,139.30,126.64,121.18,103.87,90.89
[27/09/2021 21:00],174.13,154.78,139.30,126.64,121.18,103.87,90.89
[27/09/2021 22:00],174.13,154.78,139.30,126.64,121.18,103.87,90.89
[27/09/2021 23:00],174.13,154.78,139.30,126.64,121.18,103.87,90.89
[28/09/2021 00:00],193.02,171.57,154.41,140.38,122.23,104.77,91.67
[28/09/2021 01:00],193.02,171.57,154.41,140.38,122.23,104.77,91.67
[28/09/2021 02:00],193.02,171.57,154.41,140.38,122.23,104.77,91.67
[28/09/2021 03:00],193.02,171.57,154.41,140.38,122.23,104.77,91.67
[28/09/2021 04:00],193.02,171.57,154.41,140.38,122.23,104.77,91.67
[28/09/2021 05:00],193.02,171.57,154.41,140.38,122.23,104.77,91.67
[28/09/2021 06:00],193.02,171.57,154.41,140.38,122.23,104.77,91.67
[28/09/2021 07:00],193.02,171.57,154.41,140.38,122.23,104.77,91.67
[28/09/2021 08:00],193.02,171.57,154.41,140.38,122.23,104.77,91.67
[28/09/2021 09:00],193.02,171.57,154.41,140.38,122.23,104.77,91.67
[28/09/2021 10:00],193.02,171.57,154.41,140.38,122.23,104.77,91.67
[28/09/2021 11:00],193.02,171.57,154.41,140.38,122.23,104.77,91.67
[28/09/2021 12:00],193.02,171.57,154.41,140.38,122.23,104.77,91.67
[28/09/2021 13:00],193.02,171.57,154.41,140.38,122.23,104.77,91.67
[28/09/2021 14:00],193.02,171.57,154.41,140.38,122.23,104.77,91.67
[28/09/2021 15:00],193.02,171.57,154.41,140.38,122.23,104.77,91.67
[28/09/2021 16:00],193.02,171.57,154.41,140.38,122.23,104.77,91.67
[28/09/2021 17:00],193.02,171.57,154.41,140.38,122.23,104.77,91.67
[28/09/2021 18:00],193.02,171.57,154.41,140.38,122.23,104.77,91.67
[28/09/2021 19:00],193.02,171.57,154.41,140.38,122.23,104.77,91.67
[28/09/2021 20:00],193.02,171.57,154.41,140.38,122.23,104.77,91.67
[28/09/2021 21:00],193.02,171.57,154.41,140.38,122.23,104.77,91.67
[28/09/2021 22:00],193.02,171.57,154.41,140.38,122.23,104.77,91.67
[28/09/2021 23:00],193.02,171.57,154.41,140.38,122.23,104.77,91.67
[29/09/2021 00:00],174.47,155.08,139.57,126.89,120.58,103.35,90.43
[29/09/2021 01:00],174.47,155.08,139.57,126.89,120.58,103.35,90.43
[29/09/2021 02:00],174.47,155.08,139.57,126.89,120.58,103.35,90.43
[29/09/2021 03:00],174.47,155.08,139.57,126.89,120.58,103.35,90.43
[29/09/2021 04:00],174.47,155.08,139.57,126.89,120.58,103.35,90.43
[29/09/2021 05:00],174.47,155.08,139.57,126.89,120.58,103.35,90.43
[29/09/2021 06:00],174.47,155.08,139.57,126.89,120.58,103.35,90.43
[29/09/2021 07:00],174.47,155.08,139.57,126.89,120.58,103.35,90.43
[29/09/2021 08:00],174.47,155.08,139.57,126.89,120.58,103.35,90.43
[29/09/2021 09:00],174.47,155.08,139.57,126.89,120.58,103.35,90.43
[29/09/2021 10:00],174.47,155.08,139.57,126.89,120.58,103.35,90.43
[29/09/2021 11:00],174.47,155.08,139.57,126.89,120.58,103.35,90.43
[29/09/2021 12:00],174.47,155.08,139.57,126.89,120.58,103.35,90.43
[29/09/2021 13:00],174.47,155.08,139.57,126.89,120.58,103.35,90.43
[29/09/2021 14:00],174.47,155.08,139.57,126.89,120.58,103.35,90.43
[29/09/2021 15:00],174.47,155.08,139.57,126.89,120.58,103.35,90.43
[29/09/2021 16:00],174.47,155.08,139.57,126.89,120.58,103.35,90.43
[29/09/2021 17:00],174.47,155.08,139.57,126.89,120.58,103.35,90.43
[29/09/2021 18:00],174.47,155.08,139.57,126.89,120.58,103.35,90.43
[29/09/2021 19:00],174.47,155.08,139.57,126.89,120.58,103.35,90.43
[29/09/2021 20:00],174.47,155.08,139.57,126.89,120.58,103.35,90.43
[29/09/2021 21:00],174.47,155.08,139.57,126.89,120.58,103.35,90.43
[29/09/2021 22:00],174.47,155.08,139.57,126.89,120.58,103.35,90.43
[29/09/2021 23:00],174.47,155.08,139.57,126.89,120.58,103.35,90.43
[30/09/2021 00:00],192.73,171.32,154.19,140.17,121.58,104.21,91.18
[30/09/2021 01:00],192.73,171.32,154.19,140.17,121.58,104.21,91.18
[30/09/2021 02:00],192.73,171.32,154.19,140.17,121.58,104.21,91.18
[30/09/2021 03:00],192.73,171.32,154.19,140.17,121.58,104.21,91.18
[30/09/2021 04:00],192.73,171.32,154.19,140.17,121.58,104.21,91.18
[30/09/2021 05:00],192.73,171.32,154.19,140.17,121.58,104.21,91.18
[30/09/2021 06:00],192.73,171.32,154.19,140.17,121.58,104.21,91.18
[30/09/2021 07:00],192.73,171.32,154.19,140.17,121.58,104.21,91.18
[30/09/2021 08:00],192.73,171.32,154.19,140.17,121.58,104.21,91.18
[30/09/2021 09:00],192.73,171.32,154.19,140.17,121.58,104.21,91.18
[30/09/2021 10:00],192.73,171.32,154.19,140.17,121.58,104.21,91.18
[30/09/2021 11:00],192.73,171.32,154.19,140.17,121.58,104.21,91.18
[30/09/2021 12:00],192.73,171.32,154.19,140.17,121.58,104.21,91.18
[30/09/2021 13:00],192.73,171.32,154.19,140.17,121.58,104.21,91.18
[30/09/2021 14:00],192.73,171.32,154.19,140.17,121.58,104.21,91.18
[30/09/2021 15:00],192.73,171.32,154.19,140.17,121.58,104.21,91.18
[30/09/2021 16:00],192.73,171.32,154.19,140.17,121.58,104.21,91.18
[30/09/2021 17:00],192.73,171.32,154.19,140.17,121.58,104.21,91.18
[30/09/2021 18:00],192.73,171.32,154.19,140.17,121.58,104.21,91.18
[30/09/2021 19:00],192.73,171.32,154.19,140.17,121.58,104.21,91.18
[30/09/2021 20:00],192.73,171.32,154.19,140.17,121.58,104.21,91.18
[30/09/2021 21:00],192.73,171.32,154.19,140.17,121.58,104.21,91.18
[30/09/2021 22:00],192.73,171.32,154.19,140.17,121.58,104.21,91.18
[30/09/2021 23:00],192.73,171.32,154.19,140.17,121.58,104.21,91.18
[01/10/2021 00:00],216.27,192.24,173.02,157.29,120.81,103.55,90.61
[01/10/2021 01:00],216.27,192.24,173.02,157.29,135.95,116.53,101.96
[01/10/2021 02:00],216.27,192.24,173.02,157.29,135.95,116.53,101.96
[01/10/2021 03:00],216.27,192.24,173.02,157.29,135.95,116.53,101.96
[01/10/2021 04:00],216.27,192.24,173.02,157.29,135.95,116.53,101.96
[01/10/2021 05:00],216.27,192.24,173.02,157.29,135.95,116.53,101.96
[01/10/2021 06:00],216.27,192.24,173.02,157.29,135.95,116.53,101.96
[01/10/2021 07:00],216.27,192.24,173.02,157.29,135.95,116.53,101.96
[01/10/2021 08:00],216.27,192.24,173.02,157.29,135.95,116.53,101.96
[01/10/2021 09:00],216.27,192.24,173.02,157.29,135.95,116.53,101.96
[01/10/2021 10:00],216.27,192.24,173.02,157.29,135.95,116.53,101.96
[01/10/2021 11:00],216.27,192.24,173.02,157.29,135.95,116.53,101.96
[01/10/2021 12:00],216.27,192.24,173.02,157.29,135.95,116.53,101.96
[01/10/2021 13:00],216.27,192.24,173.02,157.29,135.95,116.53,101.96
[01/10/2021 14:00],216.27,192.24,173.02,157.29,135.95,116.53,101.96
[01/10/2021 15:00],216.27,192.24,173.02,157.29,135.95,116.53,101.96
[01/10/2021 16:00],216.27,192.24,173.02,157.29,135.95,116.53,101.96
[01/10/2021 17:00],216.27,192.24,173.02,157.29,135.95,116.53,101.96
[01/10/2021 18:00],216.27,192.24,173.02,157.29,135.95,116.53,101.96
[01/10/2021 19:00],216.27,192.24,173.02,157.29,135.95,116.53,101.96
[01/10/2021 20:00],216.27,192.24,173.02,157.29,135.95,116.53,101.96
[01/10/2021 21:00],216.27,192.24,173.02,157.29,135.95,116.53,101.96
[01/10/2021 22:00],216.27,192.24,173.02,157.29,135.95,116.53,101.96
[01/10/2021 23:00],216.27,192.24,173.02,157.29,135.95,116.53,101.96
[02/10/2021 00:00],209.07,185.84,167.26,152.05,137.01,117.44,102.76
[02/10/2021 01:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[02/10/2021 02:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[02/10/2021 03:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[02/10/2021 04:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[02/10/2021 05:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[02/10/2021 06:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[02/10/2021 07:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[02/10/2021 08:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[02/10/2021 09:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[02/10/2021 10:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[02/10/2021 11:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[02/10/2021 12:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[02/10/2021 13:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[02/10/2021 14:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[02/10/2021 15:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[02/10/2021 16:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[02/10/2021 17:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[02/10/2021 18:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[02/10/2021 19:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[02/10/2021 20:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[02/10/2021 21:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[02/10/2021 22:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[02/10/2021 23:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[03/10/2021 00:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[03/10/2021 01:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[03/10/2021 02:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[03/10/2021 03:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[03/10/2021 04:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[03/10/2021 05:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[03/10/2021 06:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[03/10/2021 07:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[03/10/2021 08:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[03/10/2021 09:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[03/10/2021 10:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[03/10/2021 11:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[03/10/2021 12:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[03/10/2021 13:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[03/10/2021 14:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[03/10/2021 15:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[03/10/2021 16:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[03/10/2021 17:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[03/10/2021 18:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[03/10/2021 19:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[03/10/2021 20:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[03/10/2021 21:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[03/10/2021 22:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[03/10/2021 23:00],220.59,196.08,176.47,160.43,137.01,117.44,102.76
[04/10/2021 00:00],196.27,174.47,157.02,142.75,137.01,117.44,102.76
[04/10/2021 01:00],196.27,174.47,157.02,142.75,137.01,117.44,102.76
[04/10/2021 02:00],196.27,174.47,157.02,142.75,137.01,117.44,102.76
[04/10/2021 03:00],196.27,174.47,157.02,142.75,137.01,117.44,102.76
[04/10/2021 04:00],196.27,174.47,157.02,142.75,137.01,117.44,102.76
[04/10/2021 05:00],196.27,174.47,157.02,142.75,137.01,117.44,102.76
[04/10/2021 06:00],196.27,174.47,157.02,142.75,137.01,117.44,102.76
[04/10/2021 07:00],196.27,174.47,157.02,142.75,137.01,117.44,102.76
[04/10/2021 08:00],196.27,174.47,157.02,142.75,137.01,117.44,102.76
[04/10/2021 09:00],196.27,174.47,157.02,142.75,137.01,117.44,102.76
[04/10/2021 10:00],196.27,174.47,157.02,142.75,137.01,117.44,102.76
[04/10/2021 11:00],196.27,174.47,157.02,142.75,137.01,117.44,102.76
[04/10/2021 12:00],196.27,174.47,157.02,142.75,137.01,117.44,102.76
[04/10/2021 13:00],196.27,174.47,157.02,142.75,137.01,117.44,102.76
[04/10/2021 14:00],196.27,174.47,157.02,142.75,137.01,117.44,102.76
[04/10/2021 15:00],196.27,174.47,157.02,142.75,137.01,117.44,102.76
[04/10/2021 16:00],196.27,174.47,157.02,142.75,137.01,117.44,102.76
[04/10/2021 17:00],196.27,174.47,157.02,142.75,137.01,117.44,102.76
[04/10/2021 18:00],196.27,174.47,157.02,142.75,137.01,117.44,102.76
[04/10/2021 19:00],196.27,174.47,157.02,142.75,137.01,117.44,102.76
[04/10/2021 20:00],196.27,174.47,157.02,142.75,137.01,117.44,102.76
[04/10/2021 21:00],196.27,174.47,157.02,142.75,137.01,117.44,102.76
[04/10/2021 22:00],196.27,174.47,157.02,142.75,137.01,117.44,102.76
[04/10/2021 23:00],196.27,174.47,157.02,142.75,137.01,117.44,102.76
[05/10/2021 00:00],205.66,182.81,164.53,149.57,137.01,117.44,102.76
[05/10/2021 01:00],205.66,182.81,164.53,149.57,137.01,117.44,102.76
[05/10/2021 02:00],205.66,182.81,164.53,149.57,137.01,117.44,102.76
[05/10/2021 03:00],205.66,182.81,164.53,149.57,137.01,117.44,102.76
[05/10/2021 04:00],205.66,182.81,164.53,149.57,137.01,117.44,102.76
[05/10/2021 05:00],205.66,182.81,164.53,149.57,137.01,117.44,102.76
[05/10/2021 06:00],205.66,182.81,164.53,149.57,137.01,117.44,102.76
[05/10/2021 07:00],205.66,182.81,164.53,149.57,137.01,117.44,102.76
[05/10/2021 08:00],205.66,182.81,164.53,149.57,137.01,117.44,102.76
[05/10/2021 09:00],205.66,182.81,164.53,149.57,137.01,117.44,102.76
[05/10/2021 10:00],205.66,182.81,164.53,149.57,137.01,117.44,102.76
[05/10/2021 11:00],205.66,182.81,164.53,149.57,137.01,117.44,102.76
[05/10/2021 12:00],205.66,182.81,164.53,149.57,137.01,117.44,102.76
[05/10/2021 13:00],205.66,182.81,164.53,149.57,137.01,117.44,102.76
[05/10/2021 14:00],205.66,182.81,164.53,149.57,137.01,117.44,102.76
[05/10/2021 15:00],205.66,182.81,164.53,149.57,137.01,117.44,102.76
[05/10/2021 16:00],205.66,182.81,164.53,149.57,137.01,117.44,102.76
[05/10/2021 17:00],205.66,182.81,164.53,149.57,137.01,117.44,102.76
[05/10/2021 18:00],205.66,182.81,164.53,149.57,137.01,117.44,102.76
[05/10/2021 19:00],205.66,182.81,164.53,149.57,137.01,117.44,102.76
[05/10/2021 20:00],205.66,182.81,164.53,149.57,137.01,117.44,102.76
[05/10/2021 21:00],205.66,182.81,164.53,149.57,137.01,117.44,102.76
[05/10/2021 22:00],205.66,182.81,164.53,149.57,137.01,117.44,102.76
[05/10/2021 23:00],205.66,182.81,164.53,149.57,137.01,117.44,102.76
