Date (WET),CCGT (40%),CCGT (45%),CCGT (50%),CCGT (55%),COAL (30%),COAL (35%),COAL (40%)
,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh
[24/04/2020 05:00],9.17,8.15,7.34,6.67,12.93,11.09,9.70
[24/04/2020 06:00],9.17,8.15,7.34,6.67,12.93,11.09,9.70
[24/04/2020 07:00],9.17,8.15,7.34,6.67,12.93,11.09,9.70
[24/04/2020 08:00],9.17,8.15,7.34,6.67,12.93,11.09,9.70
[24/04/2020 09:00],9.17,8.15,7.34,6.67,12.93,11.09,9.70
[24/04/2020 10:00],9.17,8.15,7.34,6.67,12.93,11.09,9.70
[24/04/2020 11:00],9.17,8.15,7.34,6.67,12.93,11.09,9.70
[24/04/2020 12:00],9.17,8.15,7.34,6.67,12.93,11.09,9.70
[24/04/2020 13:00],9.17,8.15,7.34,6.67,12.93,11.09,9.70
[24/04/2020 14:00],9.17,8.15,7.34,6.67,12.93,11.09,9.70
[24/04/2020 15:00],9.17,8.15,7.34,6.67,12.93,11.09,9.70
[24/04/2020 16:00],9.17,8.15,7.34,6.67,12.93,11.09,9.70
[24/04/2020 17:00],9.17,8.15,7.34,6.67,12.93,11.09,9.70
[24/04/2020 18:00],9.17,8.15,7.34,6.67,12.93,11.09,9.70
[24/04/2020 19:00],9.17,8.15,7.34,6.67,12.93,11.09,9.70
[24/04/2020 20:00],9.17,8.15,7.34,6.67,12.93,11.09,9.70
[24/04/2020 21:00],9.17,8.15,7.34,6.67,12.93,11.09,9.70
[24/04/2020 22:00],9.17,8.15,7.34,6.67,12.93,11.09,9.70
[24/04/2020 23:00],9.17,8.15,7.34,6.67,12.93,11.09,9.70
[25/04/2020 00:00],9.17,8.15,7.34,6.67,12.93,11.09,9.70
[25/04/2020 01:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[25/04/2020 02:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[25/04/2020 03:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[25/04/2020 04:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[25/04/2020 05:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[25/04/2020 06:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[25/04/2020 07:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[25/04/2020 08:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[25/04/2020 09:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[25/04/2020 10:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[25/04/2020 11:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[25/04/2020 12:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[25/04/2020 13:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[25/04/2020 14:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[25/04/2020 15:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[25/04/2020 16:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[25/04/2020 17:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[25/04/2020 18:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[25/04/2020 19:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[25/04/2020 20:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[25/04/2020 21:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[25/04/2020 22:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[25/04/2020 23:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[26/04/2020 00:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[26/04/2020 01:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[26/04/2020 02:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[26/04/2020 03:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[26/04/2020 04:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[26/04/2020 05:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[26/04/2020 06:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[26/04/2020 07:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[26/04/2020 08:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[26/04/2020 09:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[26/04/2020 10:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[26/04/2020 11:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[26/04/2020 12:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[26/04/2020 13:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[26/04/2020 14:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[26/04/2020 15:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[26/04/2020 16:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[26/04/2020 17:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[26/04/2020 18:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[26/04/2020 19:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[26/04/2020 20:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[26/04/2020 21:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[26/04/2020 22:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[26/04/2020 23:00],10.45,9.29,8.36,7.60,12.93,11.09,9.70
[27/04/2020 00:00],10.92,9.71,8.73,7.94,12.93,11.09,9.70
[27/04/2020 01:00],10.92,9.71,8.73,7.94,12.93,11.09,9.70
[27/04/2020 02:00],10.92,9.71,8.73,7.94,12.93,11.09,9.70
[27/04/2020 03:00],10.92,9.71,8.73,7.94,12.93,11.09,9.70
[27/04/2020 04:00],10.92,9.71,8.73,7.94,12.93,11.09,9.70
[27/04/2020 05:00],10.92,9.71,8.73,7.94,12.93,11.09,9.70
[27/04/2020 06:00],10.92,9.71,8.73,7.94,12.93,11.09,9.70
[27/04/2020 07:00],10.92,9.71,8.73,7.94,12.93,11.09,9.70
[27/04/2020 08:00],10.92,9.71,8.73,7.94,12.93,11.09,9.70
[27/04/2020 09:00],10.92,9.71,8.73,7.94,12.93,11.09,9.70
[27/04/2020 10:00],10.92,9.71,8.73,7.94,12.93,11.09,9.70
[27/04/2020 11:00],10.92,9.71,8.73,7.94,12.93,11.09,9.70
[27/04/2020 12:00],10.92,9.71,8.73,7.94,12.93,11.09,9.70
[27/04/2020 13:00],10.92,9.71,8.73,7.94,12.93,11.09,9.70
[27/04/2020 14:00],10.92,9.71,8.73,7.94,12.93,11.09,9.70
[27/04/2020 15:00],10.92,9.71,8.73,7.94,12.93,11.09,9.70
[27/04/2020 16:00],10.92,9.71,8.73,7.94,12.93,11.09,9.70
[27/04/2020 17:00],10.92,9.71,8.73,7.94,12.93,11.09,9.70
[27/04/2020 18:00],10.92,9.71,8.73,7.94,12.93,11.09,9.70
[27/04/2020 19:00],10.92,9.71,8.73,7.94,12.93,11.09,9.70
[27/04/2020 20:00],10.92,9.71,8.73,7.94,12.93,11.09,9.70
[27/04/2020 21:00],10.92,9.71,8.73,7.94,12.93,11.09,9.70
[27/04/2020 22:00],10.92,9.71,8.73,7.94,12.93,11.09,9.70
[27/04/2020 23:00],10.92,9.71,8.73,7.94,12.93,11.09,9.70
[28/04/2020 00:00],11.26,10.01,9.01,8.19,12.77,10.95,9.58
[28/04/2020 01:00],11.26,10.01,9.01,8.19,12.77,10.95,9.58
[28/04/2020 02:00],11.26,10.01,9.01,8.19,12.77,10.95,9.58
[28/04/2020 03:00],11.26,10.01,9.01,8.19,12.77,10.95,9.58
[28/04/2020 04:00],11.26,10.01,9.01,8.19,12.77,10.95,9.58
[28/04/2020 05:00],11.26,10.01,9.01,8.19,12.77,10.95,9.58
[28/04/2020 06:00],11.26,10.01,9.01,8.19,12.77,10.95,9.58
[28/04/2020 07:00],11.26,10.01,9.01,8.19,12.77,10.95,9.58
[28/04/2020 08:00],11.26,10.01,9.01,8.19,12.77,10.95,9.58
[28/04/2020 09:00],11.26,10.01,9.01,8.19,12.77,10.95,9.58
[28/04/2020 10:00],11.26,10.01,9.01,8.19,12.77,10.95,9.58
[28/04/2020 11:00],11.26,10.01,9.01,8.19,12.77,10.95,9.58
[28/04/2020 12:00],11.26,10.01,9.01,8.19,12.77,10.95,9.58
[28/04/2020 13:00],11.26,10.01,9.01,8.19,12.77,10.95,9.58
[28/04/2020 14:00],11.26,10.01,9.01,8.19,12.77,10.95,9.58
[28/04/2020 15:00],11.26,10.01,9.01,8.19,12.77,10.95,9.58
[28/04/2020 16:00],11.26,10.01,9.01,8.19,12.77,10.95,9.58
[28/04/2020 17:00],11.26,10.01,9.01,8.19,12.77,10.95,9.58
[28/04/2020 18:00],11.26,10.01,9.01,8.19,12.77,10.95,9.58
[28/04/2020 19:00],11.26,10.01,9.01,8.19,12.77,10.95,9.58
[28/04/2020 20:00],11.26,10.01,9.01,8.19,12.77,10.95,9.58
[28/04/2020 21:00],11.26,10.01,9.01,8.19,12.77,10.95,9.58
[28/04/2020 22:00],11.26,10.01,9.01,8.19,12.77,10.95,9.58
[28/04/2020 23:00],11.26,10.01,9.01,8.19,12.77,10.95,9.58
[29/04/2020 00:00],10.92,9.71,8.73,7.94,12.77,10.95,9.58
[29/04/2020 01:00],10.92,9.71,8.73,7.94,12.77,10.95,9.58
[29/04/2020 02:00],10.92,9.71,8.73,7.94,12.77,10.95,9.58
[29/04/2020 03:00],10.92,9.71,8.73,7.94,12.77,10.95,9.58
[29/04/2020 04:00],10.92,9.71,8.73,7.94,12.77,10.95,9.58
[29/04/2020 05:00],10.92,9.71,8.73,7.94,12.77,10.95,9.58
[29/04/2020 06:00],10.92,9.71,8.73,7.94,12.77,10.95,9.58
[29/04/2020 07:00],10.92,9.71,8.73,7.94,12.77,10.95,9.58
[29/04/2020 08:00],10.92,9.71,8.73,7.94,12.77,10.95,9.58
[29/04/2020 09:00],10.92,9.71,8.73,7.94,12.77,10.95,9.58
[29/04/2020 10:00],10.92,9.71,8.73,7.94,12.77,10.95,9.58
[29/04/2020 11:00],10.92,9.71,8.73,7.94,12.77,10.95,9.58
[29/04/2020 12:00],10.92,9.71,8.73,7.94,12.77,10.95,9.58
[29/04/2020 13:00],10.92,9.71,8.73,7.94,12.77,10.95,9.58
[29/04/2020 14:00],10.92,9.71,8.73,7.94,12.77,10.95,9.58
[29/04/2020 15:00],10.92,9.71,8.73,7.94,12.77,10.95,9.58
[29/04/2020 16:00],10.92,9.71,8.73,7.94,12.77,10.95,9.58
[29/04/2020 17:00],10.92,9.71,8.73,7.94,12.77,10.95,9.58
[29/04/2020 18:00],10.92,9.71,8.73,7.94,12.77,10.95,9.58
[29/04/2020 19:00],10.92,9.71,8.73,7.94,12.77,10.95,9.58
[29/04/2020 20:00],10.92,9.71,8.73,7.94,12.77,10.95,9.58
[29/04/2020 21:00],10.92,9.71,8.73,7.94,12.77,10.95,9.58
[29/04/2020 22:00],10.92,9.71,8.73,7.94,12.77,10.95,9.58
[29/04/2020 23:00],10.92,9.71,8.73,7.94,12.77,10.95,9.58
[30/04/2020 00:00],10.88,9.67,8.70,7.91,12.61,10.81,9.46
[30/04/2020 01:00],10.88,9.67,8.70,7.91,12.61,10.81,9.46
[30/04/2020 02:00],10.88,9.67,8.70,7.91,12.61,10.81,9.46
[30/04/2020 03:00],10.88,9.67,8.70,7.91,12.61,10.81,9.46
[30/04/2020 04:00],10.88,9.67,8.70,7.91,12.61,10.81,9.46
[30/04/2020 05:00],10.88,9.67,8.70,7.91,12.61,10.81,9.46
[30/04/2020 06:00],10.88,9.67,8.70,7.91,12.61,10.81,9.46
[30/04/2020 07:00],10.88,9.67,8.70,7.91,12.61,10.81,9.46
[30/04/2020 08:00],10.88,9.67,8.70,7.91,12.61,10.81,9.46
[30/04/2020 09:00],10.88,9.67,8.70,7.91,12.61,10.81,9.46
[30/04/2020 10:00],10.88,9.67,8.70,7.91,12.61,10.81,9.46
[30/04/2020 11:00],10.88,9.67,8.70,7.91,12.61,10.81,9.46
[30/04/2020 12:00],10.88,9.67,8.70,7.91,12.61,10.81,9.46
[30/04/2020 13:00],10.88,9.67,8.70,7.91,12.61,10.81,9.46
[30/04/2020 14:00],10.88,9.67,8.70,7.91,12.61,10.81,9.46
[30/04/2020 15:00],10.88,9.67,8.70,7.91,12.61,10.81,9.46
[30/04/2020 16:00],10.88,9.67,8.70,7.91,12.61,10.81,9.46
[30/04/2020 17:00],10.88,9.67,8.70,7.91,12.61,10.81,9.46
[30/04/2020 18:00],10.88,9.67,8.70,7.91,12.61,10.81,9.46
[30/04/2020 19:00],10.88,9.67,8.70,7.91,12.61,10.81,9.46
[30/04/2020 20:00],10.88,9.67,8.70,7.91,12.61,10.81,9.46
[30/04/2020 21:00],10.88,9.67,8.70,7.91,12.61,10.81,9.46
[30/04/2020 22:00],10.88,9.67,8.70,7.91,12.61,10.81,9.46
[30/04/2020 23:00],10.88,9.67,8.70,7.91,12.61,10.81,9.46
[01/05/2020 00:00],11.64,10.35,9.32,8.47,12.77,10.95,9.58
[01/05/2020 01:00],11.64,10.35,9.32,8.47,10.28,8.82,7.71
[01/05/2020 02:00],11.64,10.35,9.32,8.47,10.28,8.82,7.71
[01/05/2020 03:00],11.64,10.35,9.32,8.47,10.28,8.82,7.71
[01/05/2020 04:00],11.64,10.35,9.32,8.47,10.28,8.82,7.71
[01/05/2020 05:00],11.64,10.35,9.32,8.47,10.28,8.82,7.71
[01/05/2020 06:00],11.64,10.35,9.32,8.47,10.28,8.82,7.71
[01/05/2020 07:00],11.64,10.35,9.32,8.47,10.28,8.82,7.71
[01/05/2020 08:00],11.64,10.35,9.32,8.47,10.28,8.82,7.71
[01/05/2020 09:00],11.64,10.35,9.32,8.47,10.28,8.82,7.71
[01/05/2020 10:00],11.64,10.35,9.32,8.47,10.28,8.82,7.71
[01/05/2020 11:00],11.64,10.35,9.32,8.47,10.28,8.82,7.71
[01/05/2020 12:00],11.64,10.35,9.32,8.47,10.28,8.82,7.71
[01/05/2020 13:00],11.64,10.35,9.32,8.47,10.28,8.82,7.71
[01/05/2020 14:00],11.64,10.35,9.32,8.47,10.28,8.82,7.71
[01/05/2020 15:00],11.64,10.35,9.32,8.47,10.28,8.82,7.71
[01/05/2020 16:00],11.64,10.35,9.32,8.47,10.28,8.82,7.71
[01/05/2020 17:00],11.64,10.35,9.32,8.47,10.28,8.82,7.71
[01/05/2020 18:00],11.64,10.35,9.32,8.47,10.28,8.82,7.71
[01/05/2020 19:00],11.64,10.35,9.32,8.47,10.28,8.82,7.71
[01/05/2020 20:00],11.64,10.35,9.32,8.47,10.28,8.82,7.71
[01/05/2020 21:00],11.64,10.35,9.32,8.47,10.28,8.82,7.71
[01/05/2020 22:00],11.64,10.35,9.32,8.47,10.28,8.82,7.71
[01/05/2020 23:00],11.64,10.35,9.32,8.47,10.28,8.82,7.71
[02/05/2020 00:00],11.64,10.35,9.32,8.47,10.28,8.82,7.71
[02/05/2020 01:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[02/05/2020 02:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[02/05/2020 03:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[02/05/2020 04:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[02/05/2020 05:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[02/05/2020 06:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[02/05/2020 07:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[02/05/2020 08:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[02/05/2020 09:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[02/05/2020 10:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[02/05/2020 11:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[02/05/2020 12:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[02/05/2020 13:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[02/05/2020 14:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[02/05/2020 15:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[02/05/2020 16:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[02/05/2020 17:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[02/05/2020 18:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[02/05/2020 19:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[02/05/2020 20:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[02/05/2020 21:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[02/05/2020 22:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[02/05/2020 23:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[03/05/2020 00:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[03/05/2020 01:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[03/05/2020 02:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[03/05/2020 03:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[03/05/2020 04:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[03/05/2020 05:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[03/05/2020 06:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[03/05/2020 07:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[03/05/2020 08:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[03/05/2020 09:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[03/05/2020 10:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[03/05/2020 11:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[03/05/2020 12:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[03/05/2020 13:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[03/05/2020 14:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[03/05/2020 15:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[03/05/2020 16:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[03/05/2020 17:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[03/05/2020 18:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[03/05/2020 19:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[03/05/2020 20:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[03/05/2020 21:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[03/05/2020 22:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[03/05/2020 23:00],10.96,9.74,8.77,7.97,10.28,8.82,7.71
[04/05/2020 00:00],11.94,10.62,9.55,8.69,10.41,8.93,7.81
[04/05/2020 01:00],11.94,10.62,9.55,8.69,10.41,8.93,7.81
[04/05/2020 02:00],11.94,10.62,9.55,8.69,10.41,8.93,7.81
[04/05/2020 03:00],11.94,10.62,9.55,8.69,10.41,8.93,7.81
[04/05/2020 04:00],11.94,10.62,9.55,8.69,10.41,8.93,7.81
[04/05/2020 05:00],11.94,10.62,9.55,8.69,10.41,8.93,7.81
[04/05/2020 06:00],11.94,10.62,9.55,8.69,10.41,8.93,7.81
[04/05/2020 07:00],11.94,10.62,9.55,8.69,10.41,8.93,7.81
[04/05/2020 08:00],11.94,10.62,9.55,8.69,10.41,8.93,7.81
[04/05/2020 09:00],11.94,10.62,9.55,8.69,10.41,8.93,7.81
[04/05/2020 10:00],11.94,10.62,9.55,8.69,10.41,8.93,7.81
[04/05/2020 11:00],11.94,10.62,9.55,8.69,10.41,8.93,7.81
[04/05/2020 12:00],11.94,10.62,9.55,8.69,10.41,8.93,7.81
[04/05/2020 13:00],11.94,10.62,9.55,8.69,10.41,8.93,7.81
[04/05/2020 14:00],11.94,10.62,9.55,8.69,10.41,8.93,7.81
[04/05/2020 15:00],11.94,10.62,9.55,8.69,10.41,8.93,7.81
[04/05/2020 16:00],11.94,10.62,9.55,8.69,10.41,8.93,7.81
[04/05/2020 17:00],11.94,10.62,9.55,8.69,10.41,8.93,7.81
[04/05/2020 18:00],11.94,10.62,9.55,8.69,10.41,8.93,7.81
[04/05/2020 19:00],11.94,10.62,9.55,8.69,10.41,8.93,7.81
[04/05/2020 20:00],11.94,10.62,9.55,8.69,10.41,8.93,7.81
[04/05/2020 21:00],11.94,10.62,9.55,8.69,10.41,8.93,7.81
[04/05/2020 22:00],11.94,10.62,9.55,8.69,10.41,8.93,7.81
[04/05/2020 23:00],11.94,10.62,9.55,8.69,10.41,8.93,7.81
[05/05/2020 00:00],11.94,10.62,9.55,8.69,10.28,8.82,7.71
[05/05/2020 01:00],11.94,10.62,9.55,8.69,10.28,8.82,7.71
[05/05/2020 02:00],11.94,10.62,9.55,8.69,10.28,8.82,7.71
[05/05/2020 03:00],11.94,10.62,9.55,8.69,10.28,8.82,7.71
[05/05/2020 04:00],11.94,10.62,9.55,8.69,10.28,8.82,7.71
[05/05/2020 05:00],11.94,10.62,9.55,8.69,10.28,8.82,7.71
[05/05/2020 06:00],11.94,10.62,9.55,8.69,10.28,8.82,7.71
[05/05/2020 07:00],11.94,10.62,9.55,8.69,10.28,8.82,7.71
[05/05/2020 08:00],11.94,10.62,9.55,8.69,10.28,8.82,7.71
[05/05/2020 09:00],11.94,10.62,9.55,8.69,10.28,8.82,7.71
[05/05/2020 10:00],11.94,10.62,9.55,8.69,10.28,8.82,7.71
[05/05/2020 11:00],11.94,10.62,9.55,8.69,10.28,8.82,7.71
[05/05/2020 12:00],11.94,10.62,9.55,8.69,10.28,8.82,7.71
[05/05/2020 13:00],11.94,10.62,9.55,8.69,10.28,8.82,7.71
[05/05/2020 14:00],11.94,10.62,9.55,8.69,10.28,8.82,7.71
[05/05/2020 15:00],11.94,10.62,9.55,8.69,10.28,8.82,7.71
[05/05/2020 16:00],11.94,10.62,9.55,8.69,10.28,8.82,7.71
[05/05/2020 17:00],11.94,10.62,9.55,8.69,10.28,8.82,7.71
[05/05/2020 18:00],11.94,10.62,9.55,8.69,10.28,8.82,7.71
[05/05/2020 19:00],11.94,10.62,9.55,8.69,10.28,8.82,7.71
[05/05/2020 20:00],11.94,10.62,9.55,8.69,10.28,8.82,7.71
[05/05/2020 21:00],11.94,10.62,9.55,8.69,10.28,8.82,7.71
[05/05/2020 22:00],11.94,10.62,9.55,8.69,10.28,8.82,7.71
[05/05/2020 23:00],11.94,10.62,9.55,8.69,10.28,8.82,7.71
[06/05/2020 00:00],11.64,10.35,9.32,8.47,10.41,8.93,7.81
[06/05/2020 01:00],11.64,10.35,9.32,8.47,10.41,8.93,7.81
[06/05/2020 02:00],11.64,10.35,9.32,8.47,10.41,8.93,7.81
[06/05/2020 03:00],11.64,10.35,9.32,8.47,10.41,8.93,7.81
[06/05/2020 04:00],11.64,10.35,9.32,8.47,10.41,8.93,7.81
[06/05/2020 05:00],11.64,10.35,9.32,8.47,10.41,8.93,7.81
[06/05/2020 06:00],11.64,10.35,9.32,8.47,10.41,8.93,7.81
[06/05/2020 07:00],11.64,10.35,9.32,8.47,10.41,8.93,7.81
[06/05/2020 08:00],11.64,10.35,9.32,8.47,10.41,8.93,7.81
[06/05/2020 09:00],11.64,10.35,9.32,8.47,10.41,8.93,7.81
[06/05/2020 10:00],11.64,10.35,9.32,8.47,10.41,8.93,7.81
[06/05/2020 11:00],11.64,10.35,9.32,8.47,10.41,8.93,7.81
[06/05/2020 12:00],11.64,10.35,9.32,8.47,10.41,8.93,7.81
[06/05/2020 13:00],11.64,10.35,9.32,8.47,10.41,8.93,7.81
[06/05/2020 14:00],11.64,10.35,9.32,8.47,10.41,8.93,7.81
[06/05/2020 15:00],11.64,10.35,9.32,8.47,10.41,8.93,7.81
[06/05/2020 16:00],11.64,10.35,9.32,8.47,10.41,8.93,7.81
[06/05/2020 17:00],11.64,10.35,9.32,8.47,10.41,8.93,7.81
[06/05/2020 18:00],11.64,10.35,9.32,8.47,10.41,8.93,7.81
[06/05/2020 19:00],11.64,10.35,9.32,8.47,10.41,8.93,7.81
[06/05/2020 20:00],11.64,10.35,9.32,8.47,10.41,8.93,7.81
[06/05/2020 21:00],11.64,10.35,9.32,8.47,10.41,8.93,7.81
[06/05/2020 22:00],11.64,10.35,9.32,8.47,10.41,8.93,7.81
[06/05/2020 23:00],11.64,10.35,9.32,8.47,10.41,8.93,7.81
[07/05/2020 00:00],12.11,10.77,9.69,8.81,10.41,8.93,7.81
[07/05/2020 01:00],12.11,10.77,9.69,8.81,10.41,8.93,7.81
[07/05/2020 02:00],12.11,10.77,9.69,8.81,10.41,8.93,7.81
[07/05/2020 03:00],12.11,10.77,9.69,8.81,10.41,8.93,7.81
[07/05/2020 04:00],12.11,10.77,9.69,8.81,10.41,8.93,7.81
[07/05/2020 05:00],12.11,10.77,9.69,8.81,10.41,8.93,7.81
[07/05/2020 06:00],12.11,10.77,9.69,8.81,10.41,8.93,7.81
[07/05/2020 07:00],12.11,10.77,9.69,8.81,10.41,8.93,7.81
[07/05/2020 08:00],12.11,10.77,9.69,8.81,10.41,8.93,7.81
[07/05/2020 09:00],12.11,10.77,9.69,8.81,10.41,8.93,7.81
[07/05/2020 10:00],12.11,10.77,9.69,8.81,10.41,8.93,7.81
[07/05/2020 11:00],12.11,10.77,9.69,8.81,10.41,8.93,7.81
[07/05/2020 12:00],12.11,10.77,9.69,8.81,10.41,8.93,7.81
[07/05/2020 13:00],12.11,10.77,9.69,8.81,10.41,8.93,7.81
[07/05/2020 14:00],12.11,10.77,9.69,8.81,10.41,8.93,7.81
[07/05/2020 15:00],12.11,10.77,9.69,8.81,10.41,8.93,7.81
[07/05/2020 16:00],12.11,10.77,9.69,8.81,10.41,8.93,7.81
[07/05/2020 17:00],12.11,10.77,9.69,8.81,10.41,8.93,7.81
[07/05/2020 18:00],12.11,10.77,9.69,8.81,10.41,8.93,7.81
[07/05/2020 19:00],12.11,10.77,9.69,8.81,10.41,8.93,7.81
[07/05/2020 20:00],12.11,10.77,9.69,8.81,10.41,8.93,7.81
[07/05/2020 21:00],12.11,10.77,9.69,8.81,10.41,8.93,7.81
[07/05/2020 22:00],12.11,10.77,9.69,8.81,10.41,8.93,7.81
[07/05/2020 23:00],12.11,10.77,9.69,8.81,10.41,8.93,7.81
[08/05/2020 00:00],12.11,10.77,9.69,8.81,10.41,8.93,7.81
[08/05/2020 01:00],11.56,10.27,9.25,8.41,10.41,8.93,7.81
[08/05/2020 02:00],11.56,10.27,9.25,8.41,10.41,8.93,7.81
[08/05/2020 03:00],11.56,10.27,9.25,8.41,10.41,8.93,7.81
[08/05/2020 04:00],11.56,10.27,9.25,8.41,10.41,8.93,7.81
[08/05/2020 05:00],11.56,10.27,9.25,8.41,10.41,8.93,7.81
[08/05/2020 06:00],11.56,10.27,9.25,8.41,10.41,8.93,7.81
[08/05/2020 07:00],11.56,10.27,9.25,8.41,10.41,8.93,7.81
[08/05/2020 08:00],11.56,10.27,9.25,8.41,10.41,8.93,7.81
[08/05/2020 09:00],11.56,10.27,9.25,8.41,10.41,8.93,7.81
[08/05/2020 10:00],11.56,10.27,9.25,8.41,10.41,8.93,7.81
[08/05/2020 11:00],11.56,10.27,9.25,8.41,10.41,8.93,7.81
[08/05/2020 12:00],11.56,10.27,9.25,8.41,10.41,8.93,7.81
[08/05/2020 13:00],11.56,10.27,9.25,8.41,10.41,8.93,7.81
[08/05/2020 14:00],11.56,10.27,9.25,8.41,10.41,8.93,7.81
[08/05/2020 15:00],11.56,10.27,9.25,8.41,10.41,8.93,7.81
